cid,class,num_points_sdssu,num_points_sdssg,fit_z,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
1281,Unknown,0,18,0,0.290829,53643.772908123465,1.1938634806099194e-08,29697.848902378508,0.06441321786875867,nan,0.11985234473104356,2.889722084559378e-09,7189.852836096732,0.025967903465821455,804.8018243436694,33,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1282,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1285,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1286,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1291,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1293,Unknown,0,0,0,0.98224,53589.53464898863,3.3087714293442825e-05,0.05975301915884038,-0.5636704877855043,nan,1.120343452457746,3.518444985363789e-06,0.15676663941635635,0.0316261929850452,294.18299233162224,56,Minimization exited successfully.
1296,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1298,Unknown,39,39,0,0.22649,53607.82269748197,3.184371197005317e-05,-0.9040605911846081,-0.12747475830879784,nan,0.003299603304185439,3.5647749471005284e-06,0.6302911260604963,0.09768267677152648,282.62863051148173,113,Covariance may not be accurate.
1302,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1311,Unknown,0,20,0,0.261826,53618.410660691734,8.695218749696946e-06,-5.268133517418843,-0.46681604389404313,nan,2.4408548770989,1.8002932967342585e-06,1.4030687196667668,0.17497789583542606,42.98992648477801,36,Minimization exited successfully.
1315,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1316,SNIa,20,20,0,0.217109,53620.350693902285,2.2997177503820304e-05,0.49787657502483695,7.910773677552544e-05,nan,0.0011834606593765784,7.43958681010417e-07,0.60820003366148,0.04078802487303692,55.74845998744932,56,Covariance may not be accurate.
1324,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1327,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1329,Unknown,20,20,0,0.089122,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1330,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1337,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1342,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1349,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1351,Unknown,18,18,0,0.175943,53615.43311942038,2.2148564153010988e-05,-1.1806156033762758,0.2641307285918136,nan,0.00498511700425297,1.9824156590790943e-06,0.8041795306280765,0.09136380681049225,80.79554715269859,50,Minimization exited successfully.
1354,zSNIa,0,19,0,0.249436,53619.42327028631,9.821690729059144e-06,0.4142069801526849,0.151239858860054,nan,4.700023571156635,1.6462325937100724e-06,1.6429077388538011,0.13393584628497737,33.91913448387055,34,Minimization exited successfully.
1355,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1363,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1364,zSNII,17,17,0,0.218694,53633.66905649151,1.1721595547418931e-05,8.163766684713792,-0.05018514073476468,nan,0.8318304698623251,7.711197632820193e-07,1.2780909074695777,0.045451519950589235,86.17726010216901,47,Minimization exited successfully.
1367,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1371,SNIa,20,21,0,0.119343,53633.136587835805,0.0001322140606471058,0.616601790066753,-0.1573652372040257,nan,0.11770049053666298,1.6331368864620262e-06,0.13766541625021236,0.01379395737624817,137.16579456951465,37,Minimization exited successfully.
1372,zSNII,17,17,0,0.068916,53633.595236104215,9.721573140511866e-06,21.031678977023525,-0.14778039826445963,nan,0.6482149096809735,1.173066591351355e-06,3.81597118283812,0.06654552353933796,312.6549033729533,30,Minimization exited successfully.
1378,zSNIa,19,19,0,0.125837,53623.06481413024,9.659166966290757e-06,1.3427412195315982,2.303428085481215,nan,0.00046606377873104066,8.722313105493659e-07,1.1402847064959263,0.6497917453341013,48.04271218886751,34,Covariance may not be accurate.
1381,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1384,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1385,zSNIa,0,17,0,0.336879,53626.76586051185,1.021221446950073e-05,-0.5673899186364035,-0.19919927626940803,nan,1.7346580330777215,8.5397268744263e-07,1.4835890909606393,0.07474999672435412,13.599637141927762,30,Minimization exited successfully.
1387,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1390,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1391,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1394,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1395,zSNIa,19,19,0,0.186404,53621.94943256069,3.196551768993172e-05,-1.0987121236861033,-0.007528436640846574,nan,0.002681499347090721,1.00080269361194e-06,0.3934995340596147,0.04075138403895047,52.577035971741346,52,Minimization exited successfully.
1396,Unknown,0,19,0,0.273094,53617.6180958673,1.96134101050882e-05,1.3005728927793765,0.0495418320397446,nan,0.00224629855438252,1.218247661679394e-06,0.8799078961655917,0.07616207074194487,59.75298075589315,34,Covariance may not be accurate.
1397,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1400,Unknown,0,17,0,0.278644,53612.42989184359,1.0739163554717473e-05,1.3651677951542314,0.11901922232727553,nan,0.0066474568011472,2.219080161508917e-06,2.174210644946845,0.18967440505489422,32.26274893240064,30,Covariance may not be accurate.
1401,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1403,zSNIa,0,19,0,0.361378,53627.30579031501,9.530370379333874e-06,-2.727952329161374,0.025269231135647097,nan,1.2247300015296787,9.332758140833509e-07,1.566777176747813,0.11654443694948606,31.109691045939666,34,Minimization exited successfully.
1406,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1407,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1409,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1411,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1415,zSNIa,17,17,0,0.211864,53631.83432453461,2.0739931527450292e-05,0.34468059055644124,0.22118287742916184,nan,0.5080113069852814,1.026849876815053e-06,0.6758843430963761,0.05153396471523013,50.27878319937419,47,Minimization exited successfully.
1417,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1427,Unknown,0,17,0,0.340249,53614.32486947095,8.744144290538849e-06,4.867319767874388,-0.04252952491091634,nan,141.39709801441495,4.893765219911636,1.0000009999994992,4.894892466805645,37.42837164188474,30,Covariance may not be accurate.
1438,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1442,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1450,Unknown,0,24,0,0.400542,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1451,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1452,Unknown,0,24,0,0.325205,53644.55196833686,1.3322645159792557e-06,68.0415625503164,-0.20564625277042103,nan,0.5850407798898232,9.705855898673533e-07,54.69099861970564,0.06270069148543309,169.0974385156577,44,Minimization exited successfully.
1456,zSNII,24,24,0,0.199155,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.199155
    t0 = +53646.181810
    x0 = -37670841.858674
    x1 = +2.910365
     c = -116.873538
"
1457,zSNIa,0,24,0,0.360187,53623.271448210675,7.532748897199898e-06,-1.9481454598480046,0.1268835461863159,nan,2.5428278304643754,6.792054644237447e-07,1.664522221979549,0.12744658730229788,38.21323562629808,44,Minimization exited successfully.
1461,zSNIa,0,39,0,0.341186,53629.076345625836,8.87094516323737e-06,0.15740192786850896,0.007889267423064035,nan,0.7823415753045992,5.27088118580636e-07,0.7604973944256918,0.057549938288486674,56.036850640473034,74,Minimization exited successfully.
1464,zSNIa,0,20,0,0.290028,53620.808918181436,1.2644479947218115e-05,-1.597614924389643,-0.011734357538744258,nan,0.0058762455846590456,8.485556401948851e-07,0.7826417438359718,0.0959783820381373,25.32864142054907,36,Covariance may not be accurate.
1465,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1469,Unknown,20,20,0,0.087772,53652.57102145367,2.596189012535218e-06,8.57820852109779,4.5446179845000305,nan,0.8598735694358766,4.45643033898959e-07,2.3289363790568793,0.36694350962267913,183.93783669719835,36,Minimization exited successfully.
1470,zSNII,40,41,0,0.087735,53631.17202051342,2.130360553773541e-06,25.431202089484408,4.330589845988921,nan,0.37633083176478976,3.5939156429905726e-07,5.9389971882293695,0.21601299832025542,302.73626969615464,77,Minimization exited successfully.
1472,SNII,25,24,0,0.013607,53651.46211519018,2.1136000616065605e-05,21.278553103289877,3.8166177546938305,nan,0.07092873302099179,5.829574329592865e-07,0.7399869742170399,0.039791174021838634,25003.978300097166,45,Minimization exited successfully.
1478,zSNIa,21,21,0,0.201959,53620.05453644081,1.9639288499961957e-05,0.30840263164975124,0.014609095833583646,nan,2.322562296540127,1.3721323243533225e-06,0.9312134222180473,0.05637986923424973,47.39264467899267,59,Minimization exited successfully.
1479,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1489,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1495,Unknown,24,24,0,0.204987,53614.08229566048,7.685101660646783e-06,1.788883840867052,0.4990462937925457,nan,0.012990199862542795,1.5373042289081588e-06,1.9416182643038122,0.10272692629583034,67.17906940105537,68,Covariance may not be accurate.
1497,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1500,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1504,zSNIa,0,47,0,0.317369,53626.86424742043,9.740370107276513e-06,0.3903558166229107,0.08238950954493127,nan,0.7600272772797325,4.963123266527454e-07,0.717611941569451,0.0560221520031615,186.86358659172475,90,Minimization exited successfully.
1511,Unknown,24,24,0,0.186578,53612.11565459108,1.0729538450579075e-05,-1.2485450100753073,0.6307497583261914,nan,8.483159763272852e-05,5.824637305693995e-06,1.160517074002187,0.8330365963224565,76.43885585695952,68,Covariance may not be accurate.
1513,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1514,Unknown,23,24,0,0.041954,53630.45417459174,6.006774979305564e-05,7.49551946716567,0.8160268959363128,nan,0.3978277822934615,1.5468991755639624e-06,0.38149574720304985,0.058932370361670754,338.4839678794891,43,Minimization exited successfully.
1525,Unknown,20,25,0,0.1072,53631.427969620905,4.321392860168522e-05,4.202883157044642,-0.298602610442343,nan,0.2491133538642316,1.1070011263932075e-06,0.34551759461091724,0.016706044071020644,227.88836304990014,41,Minimization exited successfully.
1533,Unknown,18,18,0,0.144474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
1535,zSNII,25,26,0,0.235327,53637.358318036655,1.300262935740283e-05,12.115553170303532,0.33835622943926813,nan,0.25338446137538995,4.90774329796156e-07,0.8042305370871495,0.03099863520645012,563.3418009135946,73,Minimization exited successfully.
1536,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1545,Unknown,0,16,0,0.098871,53623.016662931856,1.5783143046680778e-05,0.18596606565460105,-3.144087259380755,nan,92.95332437167963,12.2348494614347,9.19593076582197,2.1976102722049817,37.88365151488498,12,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
1546,Unknown,21,23,0,0.036905,53635.74828512348,3.429308349389568e-06,19.82278669894579,4.214138916922311,nan,0.21196214483643416,3.2292796399756914e-07,1.7764387593338,0.1624453765106109,448.9790002808724,40,Minimization exited successfully.
1548,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1551,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1555,Unknown,26,26,0,0.023544,53635.354185752796,6.15241474919359e-06,16.464249329646993,4.1947249441916155,nan,0.14078495408466551,4.062043675226028e-07,0.7428468675730764,0.11952182862478665,1685.5635329872175,48,Minimization exited successfully.
1556,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1562,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1576,zSNIa,0,24,0,0.476722,53629.671500172786,5.029498676170032e-06,-1.4983851721086767,-0.17126929454244516,nan,1.5528578880912391,4.825220550769959e-07,1.6285811301363788,0.06335940911324285,57.63774718707526,68,Minimization exited successfully.
1577,zSNII,0,24,0,0.549966,53680.51751086514,4.481045784324835e-06,8.702596596335185,-0.3243635275219381,nan,0.3504514424930676,4.1707385150900815e-07,1.6765698726099978,0.01465688924432103,372.85173048120987,68,Minimization exited successfully.
1580,SNIa,23,24,0,0.184,53634.032406070495,3.457613041232582e-05,0.9554409633368758,0.07262381075460136,nan,0.21251644804578973,8.839262266346116e-07,0.27988004635600067,0.023200746242498255,89.89044664001568,67,Minimization exited successfully.
1581,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1583,Unknown,0,25,0,0.3176,53622.57796026068,8.188637598089486e-06,0.4274624384502665,-0.278561005344214,nan,4.059458300296683,8.731438624455778e-07,1.7333793191525422,0.08762592647282598,47.10532464731502,46,Minimization exited successfully.
1585,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1588,Unknown,42,44,0,0.150504,53611.960337514705,2.1639267315467055e-05,1.2730836403341441,0.40421458821567524,nan,0.0013810567725158762,1.2732637810181905e-05,1.1008616531572055,0.9606377270251952,268.20991530512026,128,Covariance may not be accurate.
1592,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1595,zSNIa,21,21,0,0.2136,53631.466725592756,2.972471801372957e-05,0.5931666820016378,-0.024991602162340577,nan,0.31362874935075524,9.276062991854951e-07,0.42401654980288245,0.027954066743844538,83.38430697689404,59,Minimization exited successfully.
1598,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
1599,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
